customer,age,occupation,regionType,marriageStatus,children,income,numHandsets,handsetAge,smartPhone,currentHandsetPrice,creditRating,homeOwner,creditCard,avgBill,avgMins,avgrecurringCharge,avgOverBundleMins,avgRoamCalls,callMinutesChangePct,billAmountChangePct,avgReceivedMins,avgOutCalls,avgInCalls,peakOffPeakRatio,peakOffPeakRatioChangePct,avgDroppedCalls,lifeTime,lastMonthCustomerCareCalls,numRetentionCalls,numRetentionOffersAccepted,newFrequentNumbers,churn
1051921,30,,suburban,no,False,6,4,25,True,99.99,C,False,true,30.76,35.0,29.99,0.0,0.0,0.18,-0.0154,0.82,4.33,1.0,1.3205282109999998,1.6780590709999998,6.67,12,0.33,0,0,2,True
1054919,0,,,unknown,False,0,1,458,True,0.0,B,True,false,24.6,52.75,17.41,13.5,0.0,-0.575,-0.2726,1.39,7.0,0.33,2.292768959,12.41261488,2.33,16,0.33,1,1,0,False
1075541,42,professional,town,yes,True,7,1,396,True,0.0,B,False,true,30.49,168.0,39.99,0.0,0.0,1.62,0.01,12.8,2.67,0.0,3.963805584,29.88911243,0.67,14,0.0,0,0,0,True
1093473,42,,suburban,yes,False,4,1,285,True,0.0,E,False,true,44.49,433.75,39.99,0.0,0.0,-0.315,-0.01,103.87,16.67,3.0,2.259937003,1.667424681,3.0,10,0.0,0,0,0,False
1036889,66,professional,suburban,yes,True,6,5,183,True,29.99,B,False,true,29.29,265.25,39.99,0.0,0.0,-1.845,0.014,54.51,7.67,2.67,1.467037902,8.453274101,7.0,17,0.0,0,0,0,False
1027470,26,,,no,False,1,5,207,True,29.99,E,False,true,51.84,407.75,51.74,0.0,0.1,1.665,0.5628,20.77,8.0,0.0,4.817314247,0.502768462,8.67,25,0.0,0,0,3,False
1055529,40,,,unknown,True,4,4,138,True,149.99,F,False,true,114.88,226.0,69.79,13.5,0.0,-4.5,-1.0978,6.02,2.0,0.67,1.231922871,-7.030607285,1.33,13,0.0,0,0,0,True
1035036,0,,,unknown,False,0,1,542,True,0.0,C,True,false,36.68,216.5,32.49,13.0,0.0,0.29,-0.0838,34.68,30.67,4.67,6.75884823,-5.684805421,2.0,18,0.0,0,0,0,True
1040540,0,,suburban,unknown,False,0,1,543,True,0.0,E,True,false,64.9,1676.75,59.99,0.0,0.0,5.685,-0.2982,999.19,47.0,100.67,0.302810458,1.382422696,7.33,18,0.0,1,0,2,True
1040852,0,,,no,False,6,2,193,True,29.99,D,False,true,66.62,882.5,33.02,102.75,0.0,-5.55,-1.1106,250.94,66.33,23.33,0.560095139,-5.251198461,13.67,18,8.0,0,0,3,False
1043989,42,,town,yes,True,6,2,16,True,149.99,B,False,true,54.29,278.0,45.0,22.75,0.0,2.32,0.2024,50.09,23.33,6.67,1.68520391,9.02185878,9.33,19,1.0,1,1,0,False
1049156,64,,,yes,False,5,3,162,True,199.99,C,False,true,81.29,786.5,85.19,115.25,0.0,0.99,-1.6258,72.96,22.0,10.67,11.787398199999998,-8.177259179,7.67,17,0.0,0,0,0,False
1071054,50,,suburban,yes,True,6,1,251,True,0.0,B,False,true,60.85,71.25,69.99,0.0,0.32,-0.005,-0.0172,0.0,0.0,0.0,0.0,-6.764866627000001,0.0,8,0.0,0,0,0,False
1082133,74,,,no,True,8,1,372,True,0.0,E,True,false,109.43,930.5,50.56,150.25,0.0,-4.89,-0.4162,112.16,57.0,0.67,1.638023485,10.57439358,11.67,13,20.67,0,0,0,True
1091953,52,professional,suburban,yes,True,6,1,304,True,0.0,E,False,true,31.21,11.75,39.99,0.0,0.98,0.225,0.0734,0.0,0.0,0.0,1.0,-7.425729176,1.0,11,0.0,0,0,1,True
1001728,20,,suburban,unknown,False,5,3,673,True,29.99,G,False,true,63.37,951.0,85.0,0.0,0.0,3.66,0.3118,208.28,180.0,40.67,0.941709089,3.748489333,10.67,48,0.0,0,0,0,False
1074125,60,professional,,no,False,6,1,234,True,0.0,E,False,true,62.93,742.25,69.99,0.0,0.0,-1.725,0.0006,119.84,51.33,13.67,0.833931537,-13.04850608,12.0,8,1.33,0,0,0,False
1017958,36,,rural,yes,True,6,1,809,False,0.0,A,False,true,30.09,34.0,29.99,0.0,0.1,0.3,0.0058,5.46,2.0,0.33,1.238571429,-8.105416254,0.33,27,0.0,0,0,0,False
1076172,0,,suburban,unknown,False,0,1,287,True,0.0,C,True,false,14.01,140.0,9.8,2.75,0.0,-1.44,0.1818,6.01,0.33,0.33,1.3016412,14.18181246,1.0,9,15.33,0,0,1,True
1048179,46,,,unknown,False,7,1,407,True,0.0,B,False,true,76.23,717.0,57.91,74.25,0.0,-2.68,-0.1656,292.54,21.33,4.33,0.796421301,-1.719271223,7.67,13,0.0,0,0,0,True
1014278,26,,suburban,no,False,3,1,869,False,0.0,A,False,true,49.99,347.0,30.0,40.25,3.41,-2.68,-0.38,100.62,12.67,0.67,1.692307692,-5.572483777,3.0,29,0.0,0,0,0,True
1032502,0,,suburban,unknown,False,0,2,597,True,29.99,G,True,false,40.94,388.5,30.0,21.25,0.0,-1.77,-0.1538,170.39,24.0,3.67,0.428112772,-17.24284616,14.33,21,0.0,0,0,2,False
1090959,0,,,unknown,False,0,1,207,True,0.0,E,True,false,70.77,649.5,57.69,71.75,0.0,2.63,0.4882,68.09,6.67,3.0,1.372230944,-9.993417791,10.67,7,8.33,0,0,0,False
1088878,0,,,unknown,False,0,1,226,True,0.0,D,True,false,66.26,636.5,42.53,50.75,0.48,0.97,-0.2882,115.63,110.0,18.0,1.098899219,-8.058539019,12.33,7,4.33,0,0,0,False
1098166,38,,,no,False,6,8,161,True,149.99,C,True,false,220.25,1951.75,96.77,363.5,0.0,-27.095,-5.763,218.91,145.33,16.0,1.743657445,4.502805911,25.33,43,0.0,0,0,0,False
1008274,66,,suburban,yes,False,8,1,918,False,0.0,A,False,true,35.51,168.75,30.0,3.75,0.69,-1.395,-0.05,1.4,1.67,0.0,2.090909091,-12.69666195,2.33,30,0.0,0,0,0,True
1066043,38,,,yes,False,9,1,348,False,0.0,B,False,true,32.91,184.25,39.99,0.0,0.2,-0.005,0.001,0.0,0.0,0.0,0.0,-6.039748167000001,0.0,11,0.0,0,0,0,True
1069159,40,,town,yes,False,3,1,371,True,0.0,A,False,true,10.0,223.0,10.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,12.18991106,0.0,13,0.0,0,0,0,True
1018898,0,,suburban,unknown,False,0,2,328,True,29.99,A,True,false,75.27,1072.25,59.99,74.25,0.0,0.575,-0.1856,312.46,65.0,37.33,0.838599185,-4.689141197,5.0,23,3.33,0,0,0,True
1039982,0,,,unknown,False,0,1,486,True,0.0,C,True,false,58.85,608.5,59.99,7.75,0.32,1.39,-0.0074,159.95,64.0,16.67,0.7133116540000001,6.042635025,19.0,16,0.0,0,0,0,True
1043020,54,professional,,yes,False,5,1,457,True,0.0,B,True,true,33.75,224.25,32.49,0.0,0.96,-4.265,-0.0252,28.05,5.0,2.0,5.4530493710000005,-3.699677219,3.67,15,0.0,0,0,0,True
1070901,56,,t,unknown,False,6,1,360,True,0.0,B,False,true,62.28,323.0,35.15,101.0,0.16,-6.18,-1.2456,14.34,5.0,2.0,1.431492843,-3.536151133,6.33,12,1.33,0,0,0,True
1033944,58,professional,rural,yes,False,6,1,723,True,0.0,B,False,true,36.61,33.75,32.49,0.0,0.87,0.505,0.0138,0.0,3.33,0.0,8.383233533,-1.676843102,0.67,24,0.0,0,0,0,True
1019822,0,,town,unknown,False,0,1,745,False,0.0,D,True,false,50.82,424.5,39.99,59.5,0.0,-3.05,-0.4166,42.67,6.0,0.33,1.380568614,-0.000749635,1.33,25,0.0,0,0,0,False
1093359,0,,suburban,unknown,False,0,2,226,True,99.99,D,True,false,26.24,137.0,41.24,0.0,0.0,1.6,-0.5248,43.21,20.67,5.33,1.6333333330000002,-21.54492612,2.67,8,3.0,0,0,0,True
1003845,26,,,no,False,4,2,720,True,29.99,C,False,true,75.43,612.75,69.99,72.75,2.05,1.305,-0.0948,115.92,44.0,13.33,3.113345225,4.076801606,12.33,35,2.67,0,0,0,True
1093413,50,professional,rural,yes,True,4,1,286,True,0.0,C,False,true,59.03,662.25,69.99,0.0,4.79,6.935,-0.0334,153.7,12.33,2.33,2.9150973510000004,-1.110483237,2.33,10,0.0,0,0,0,False
1066440,44,,suburban,yes,False,9,1,391,True,0.0,D,False,true,18.62,0.0,26.12,0.0,0.0,0.0,0.0274,0.0,0.0,0.0,0.0,18.57681502,0.0,13,0.0,0,0,0,True
1009325,56,,suburban,yes,False,8,1,1057,False,0.0,A,False,true,196.29,1288.75,44.99,340.75,22.24,-0.915,-0.173,231.25,30.67,0.67,1.092592593,-4.0752000860000015,24.33,35,0.0,0,0,0,True
1067113,50,,rural,yes,False,1,2,324,True,149.99,B,False,true,10.0,21.25,10.0,0.0,0.0,0.755,0.0,0.0,0.0,0.0,0.0,6.643645577000001,0.0,11,0.0,1,0,0,True
1009206,56,self-employed,suburban,unknown,True,9,4,378,True,129.99,A,False,true,53.14,340.0,50.0,0.0,0.0,-2.64,-0.0628,25.4,28.67,3.33,2.443550882,7.379582032,2.67,31,0.0,0,0,0,True
1078127,70,,rural,no,False,1,1,278,True,0.0,C,True,true,36.48,684.25,44.99,0.0,0.0,-11.425,-0.0296,25.63,0.0,0.0,0.507936508,4.922215862,31.67,9,0.0,0,0,0,False
1081025,0,,,unknown,False,0,1,206,True,0.0,B,True,false,35.31,883.25,44.99,0.0,0.0,3.335,-0.0064,97.81,36.0,19.67,0.42562192,-13.0085404,56.67,7,35.0,0,0,0,False
1058014,48,,,yes,True,5,1,499,True,0.0,B,False,true,81.99,911.0,30.0,145.75,0.0,-6.34,-1.0398,346.31,88.33,28.67,0.371514563,-10.50339692,37.33,17,2.0,0,0,0,True
1047158,46,professional,town,yes,True,6,5,147,True,149.99,B,False,true,33.17,167.5,31.04,0.0,8.38,-3.35,-1.1794,16.28,6.33,0.0,2.1011692930000003,1.362777326,1.0,16,5.0,0,0,0,False
1066377,0,,,unknown,False,0,1,345,False,0.0,D,True,false,53.88,182.25,49.99,23.5,0.0,-1.585,-0.3978,7.37,1.0,0.0,1.92272203,10.41901124,0.0,11,1.33,0,0,0,True
1034485,36,,,no,True,1,2,335,False,9.99,C,False,true,34.45,146.25,29.99,12.75,0.0,0.155,0.0018,32.6,16.67,7.67,2.103983445,-1.5676400190000002,2.0,20,0.0,0,0,0,False
1094381,20,professional,town,no,False,4,1,268,True,0.0,C,False,true,49.18,147.75,29.99,46.75,0.49,2.725,0.4478,5.79,6.33,0.0,1.666923077,10.10387225,1.67,9,0.0,0,0,0,True
1015974,70,,suburban,no,False,5,2,264,True,29.99,C,False,true,53.58,574.75,49.99,22.25,0.0,-0.655,0.092,176.76,36.33,14.67,3.949402492,-15.12513938,8.0,26,0.0,0,0,0,False
1063469,30,,town,unknown,True,9,1,408,True,0.0,C,False,true,49.87,1437.25,44.99,42.5,0.0,4.335,0.7806,176.43,3.67,2.0,0.586494457,1.960626979,15.33,14,5.0,0,0,0,True
1064770,50,professional,rural,yes,False,7,1,401,True,0.0,B,False,true,39.19,372.5,39.99,20.0,2.2,-2.69,-0.184,0.0,0.0,0.0,0.0,-0.646821462,0.0,14,0.0,0,0,0,False
1031452,60,,,unknown,False,9,2,545,True,59.99,A,False,true,37.98,45.75,32.49,0.0,1.95,0.385,-0.0448,3.9,3.67,1.33,0.428724544,-8.282801689,2.0,19,0.0,0,0,0,False
1004558,58,professional,town,yes,False,6,1,1123,False,0.0,A,False,true,16.99,1.75,16.99,0.0,0.0,0.025,0.0,0.12,0.0,0.0,1.33,-9.094525671,0.0,37,0.0,0,0,0,True
1042047,0,,suburban,unknown,False,0,1,574,True,0.0,D,True,false,63.74,406.0,69.99,0.0,0.0,-0.14,-0.01,4.17,16.33,0.33,3.142857143,12.79681282,3.33,19,0.0,0,0,0,False
1094220,36,crafts,t,unknown,False,6,2,118,True,129.99,E,False,false,41.85,410.0,44.99,9.5,0.0,3.54,0.0848,96.14,12.67,5.33,0.759771285,6.423536903,15.33,7,6.33,0,0,3,False
1058040,44,crafts,rural,yes,True,8,1,392,True,0.0,B,False,true,39.44,343.0,44.99,10.5,0.0,-0.72,0.247,62.41,27.0,5.0,0.8688524590000001,-6.038204655,0.0,13,2.67,1,1,0,True
1088996,0,,,unknown,False,0,1,333,True,0.0,B,True,false,49.99,740.75,59.99,0.0,0.0,-0.875,0.0,26.43,2.67,0.0,1.23197951,1.932868507,3.67,11,3.33,0,0,0,True
1048566,0,,suburban,unknown,False,0,4,47,True,79.99,G,True,false,57.97,583.0,49.99,0.0,0.0,-2.06,0.0196,197.98,34.0,18.67,0.62835715,5.28391224,8.33,13,0.0,0,0,0,True
1031231,0,,town,unknown,False,0,1,676,True,0.0,D,True,false,35.31,279.25,30.0,13.75,0.0,-0.445,-0.0864,100.71,10.67,1.67,1.278769464,-5.181970667,1.67,23,0.0,0,0,0,True
1049700,40,,suburban,yes,True,7,2,333,True,149.99,B,False,true,49.79,416.0,49.99,38.5,4.81,-3.8,-0.1704,8.18,3.67,0.33,20.91464821,-2.269557142,7.0,17,0.0,0,0,1,True
1039001,84,,suburban,unknown,False,3,1,666,False,0.0,B,True,false,30.49,130.0,29.99,1.25,0.0,1.1,0.03,0.0,0.0,0.0,15.03759398,6.7262130660000015,1.67,22,0.0,0,0,0,False
1089186,44,,suburban,yes,True,4,1,331,True,0.0,B,False,true,60.24,889.0,79.99,0.0,0.0,-0.4,-0.005,261.01,51.0,10.33,0.506844262,-21.58823879,5.33,11,0.0,0,0,0,True
1008435,36,,,no,False,2,2,525,True,29.99,A,False,true,77.15,663.0,59.99,0.0,17.16,1.94,-0.3432,87.71,16.0,8.33,0.26106368,4.310968038,5.33,36,1.33,0,0,1,False
1089936,50,,suburban,yes,False,8,1,262,True,0.0,B,False,true,30.25,175.0,39.99,0.0,0.26,-0.92,0.0154,9.48,14.0,0.33,0.873257288,1.092861773,1.33,9,0.0,0,0,0,False
1036134,44,,,yes,False,4,2,241,True,29.99,B,False,true,47.07,361.5,32.49,27.0,0.29,1.77,0.376,0.0,0.0,0.0,0.0,10.08821738,0.0,19,0.0,0,0,0,False
1072970,0,,,unknown,False,0,1,348,True,0.0,C,True,false,40.9,568.5,10.0,109.0,0.0,4.61,1.126,0.0,0.0,0.0,0.0,8.484942561,0.0,12,0.0,0,0,0,True
1075696,38,,town,yes,False,6,2,68,True,149.99,B,False,true,75.39,663.5,49.99,78.25,0.1,-2.81,-0.6202,188.16,39.0,5.67,3.015308489,6.147420538,19.33,14,0.0,0,0,0,True
1087390,26,,town,unknown,True,2,1,289,True,0.0,B,False,true,34.99,173.25,44.99,0.0,0.0,0.075,0.0,33.0,18.67,3.0,2.043478261,-4.061729612,2.67,10,0.0,0,0,0,False
1070053,0,,,unknown,False,0,1,319,True,0.0,C,True,yes,30.49,111.75,39.99,0.0,0.0,-0.395,-0.01,0.0,0.0,0.0,0.0,1.823969996,0.0,11,0.0,0,0,0,True
1011162,30,,,no,False,3,2,392,True,29.99,A,True,true,52.32,204.25,29.99,52.75,1.86,1.255,0.3962,14.95,11.33,2.67,1.51928321,4.743183159,2.0,28,0.0,0,0,0,False
1079348,44,professional,,yes,True,5,1,319,True,0.0,D,False,true,34.99,518.5,44.99,0.0,0.0,-2.85,0.0,159.5,23.33,11.33,0.933815805,-2.0016321230000003,4.67,11,0.0,0,0,2,False
1079474,0,,,unknown,False,0,1,273,True,0.0,B,True,false,98.12,2150.25,69.99,265.25,3.31,9.435,3.0376,738.17,138.67,93.0,0.687994186,-5.158096531,41.0,9,7.67,0,0,0,True
1072010,54,,,yes,False,7,1,307,True,0.0,B,False,true,23.07,0.0,33.07,0.0,0.0,0.0,-0.0616,0.0,0.0,0.0,0.0,-4.5480202510000005,0.0,10,0.0,0,0,0,True
1084197,0,,,unknown,False,0,1,306,True,0.0,B,True,false,36.65,321.5,44.99,4.75,0.0,3.05,0.0998,50.91,8.67,1.33,1.069108214,-5.89167436,4.67,11,0.0,0,0,0,False
1002987,36,professional,suburban,yes,True,6,2,125,True,29.99,A,False,true,72.91,569.0,69.99,0.0,0.64,-2.2,0.0126,196.94,67.67,7.67,5.389011683,-1.462690618,7.67,36,0.0,0,0,0,False
1011434,50,professional,suburban,yes,True,8,2,246,True,29.99,A,False,true,18.25,335.75,10.0,27.5,0.0,0.865,0.243,28.17,10.33,5.33,3.275686024,-2.345173357,2.0,29,0.0,0,0,0,False
1000749,54,professional,suburban,yes,True,9,2,369,True,29.99,A,False,true,33.6,172.5,39.99,0.0,0.39,1.41,-0.0326,4.67,0.0,0.0,4.774897681000001,-3.955586105,4.0,52,0.0,0,0,2,False
1027857,0,,suburban,unknown,False,0,2,681,True,129.99,B,False,false,309.92,1617.75,299.99,0.0,0.0,-0.955,0.0446,387.49,77.0,23.67,8.878978308999999,-2.7976311810000003,16.0,23,0.33,0,0,0,True
1011938,0,,town,unknown,False,0,1,879,False,0.0,A,True,false,51.54,225.75,24.99,69.75,0.0,-1.055,-0.1832,23.13,8.0,3.33,3.00081103,10.69056926,3.33,29,0.0,0,0,1,True
1049019,60,professional,suburban,yes,False,8,1,461,True,0.0,B,False,true,48.37,482.5,59.99,5.5,0.0,-2.99,0.0326,4.06,31.33,0.0,5.119152692,8.792704571,4.33,15,0.0,0,0,0,True
1091419,0,,,unknown,False,0,1,203,True,0.0,B,True,false,35.16,414.5,44.99,0.0,0.17,-0.01,-0.0034,37.48,2.33,0.0,0.199186475,-0.5119861,14.33,7,0.0,0,0,0,False
1017593,42,professional,town,yes,False,5,3,456,True,149.99,E,False,true,115.8,1172.75,118.38,0.0,0.0,-2.835,-0.6274,344.68,99.0,18.0,5.042472438,-1.84231584,15.0,29,4.0,0,0,0,False
1088050,0,,suburban,unknown,False,0,2,342,True,99.99,B,True,false,52.56,91.75,44.99,0.0,13.07,-0.015,-0.2318,0.19,1.33,0.0,1.751879699,9.104687957000001,0.0,12,0.0,0,0,0,False
1078312,24,,,no,False,6,1,215,True,0.0,C,False,true,87.34,307.75,79.99,48.75,6.4,1.465,0.5068,31.53,40.33,4.33,1.869253342,4.05234412,8.0,7,0.0,0,0,0,False
1011903,54,professional,,yes,True,7,3,477,True,59.99,E,False,true,54.83,409.0,50.0,0.0,0.0,3.94,0.0504,84.88,27.67,3.67,1.460148111,12.40538778,3.0,33,0.0,0,0,0,False
1039529,24,,,unknown,False,6,3,124,True,129.99,G,False,true,81.59,561.5,34.98,18.25,12.61,-5.65,-0.9202,67.42,36.33,10.67,1.308375,-26.89900556,26.67,18,0.0,1,0,0,True
1018379,38,,,no,False,4,2,804,False,29.99,E,True,true,44.81,301.75,32.15,28.25,0.0,-3.595,0.411,76.1,8.0,1.33,1.648729105,-7.448784375,10.0,27,1.67,0,0,0,False
1041449,54,,suburban,yes,False,5,1,534,True,0.0,B,False,true,34.99,262.5,44.99,0.0,0.0,-1.49,0.0,53.29,7.67,4.0,0.630740826,12.74389196,3.67,18,0.0,0,0,0,False
1075095,48,professional,,yes,False,7,1,398,True,0.0,B,False,true,29.99,9.25,39.99,0.0,0.0,-0.185,0.0,0.27,0.0,0.0,1.19760479,13.38211593,0.67,14,0.0,0,0,0,True
1086223,40,retired,town,yes,True,7,1,249,True,0.0,B,False,true,113.43,1450.25,104.99,82.75,0.0,-9.685,-0.349,583.57,21.0,32.0,1.333378378,-9.199332095,39.67,8,4.0,0,0,2,False
1018624,26,,,yes,False,1,1,693,True,0.0,B,False,true,32.78,186.5,32.49,0.0,0.0,-0.17,-0.0058,0.0,0.67,0.0,0.254705882,11.33622839,0.33,23,0.0,0,0,0,True
1015416,30,professional,,no,False,4,2,319,True,59.99,E,False,true,86.15,564.0,86.98,0.75,0.0,-5.62,-0.0586,46.58,35.0,6.33,3.3461538460000004,2.416635598,17.33,24,2.67,0,0,0,False
1063676,0,,suburban,unknown,False,0,1,407,True,0.0,A,True,false,29.99,87.75,39.99,0.0,0.0,0.745,0.0,0.1,5.0,0.67,1.1914648209999998,-4.189862897,0.33,14,0.0,0,0,0,True
1069230,22,,suburban,unknown,False,4,2,224,True,129.99,C,False,true,30.52,332.75,39.99,1.5,0.0,-2.295,-0.0104,117.45,25.0,8.0,0.558480932,-6.099432546,14.67,13,0.0,0,0,0,True
1033083,60,professional,town,yes,False,6,2,591,True,29.99,D,False,true,60.87,544.0,59.99,31.5,0.44,-0.46,-0.17800000000000002,123.2,19.33,4.67,2.345687183,-2.988510114,7.33,23,0.0,0,0,0,False
1083646,0,,,unknown,False,0,2,191,True,129.99,E,True,false,66.7,1270.25,69.99,26.75,5.12,0.835,0.746,420.38,60.0,6.67,0.753343653,4.051409736,42.0,7,9.67,0,0,0,False
1066303,34,,town,no,False,5,1,453,True,0.0,E,False,true,71.23,705.25,52.14,12.75,2.26,-14.105,-2.5154,406.71,38.0,10.67,1.340074088,-11.30553517,33.33,15,3.33,0,0,0,False
1004236,32,,rural,unknown,True,2,4,115,True,59.99,A,False,true,60.41,537.25,42.49,42.0,2.93,1.635,0.1318,127.83,15.33,15.0,3.008430449,8.65725652,7.33,38,0.0,0,0,0,False
1045102,0,,suburban,unknown,False,0,1,499,True,0.0,B,True,false,50.09,205.5,49.99,0.25,0.0,2.49,0.0058,0.74,29.0,0.67,1.568823529,9.880218511,9.33,16,0.0,0,0,0,True
1042664,72,,,yes,False,4,1,523,True,0.0,B,False,true,39.71,234.25,30.0,17.75,0.0,1.395,0.3678,8.71,12.33,1.0,2.75,2.306734626,8.67,17,0.0,0,0,0,True
1043506,52,,,yes,False,4,1,515,True,0.0,B,False,true,116.79,878.75,44.99,230.25,0.96,-13.795,-1.636,314.74,52.67,9.33,1.29269185,4.424840334,39.33,17,0.0,0,0,0,False
1074438,56,,,no,False,7,1,340,True,0.0,B,False,true,42.25,1691.5,44.99,30.25,0.0,-5.95,0.2398,0.0,0.0,0.0,0.0,-7.3502633039999985,0.0,12,0.0,0,0,0,False
1097082,46,,,unknown,False,7,8,18,True,199.99,C,False,true,117.16,2991.75,109.99,38.5,3.2,7.365,0.782,793.26,264.0,67.33,0.772212604,-14.48244163,50.0,7,41.33,0,0,0,True
1009924,40,,suburban,yes,False,9,2,311,True,29.99,A,False,true,44.55,140.25,29.99,27.5,1.96,-0.885,-0.1922,24.67,6.33,0.0,3.937076476,0.591060448,5.67,31,0.0,0,0,0,True
1090880,44,,town,yes,False,4,1,208,True,0.0,B,False,true,49.99,416.25,59.99,0.0,0.0,1.575,0.0,27.16,13.33,1.33,1.602096133,0.6804509559999999,12.67,7,0.0,0,0,0,False
1019037,42,,,unknown,True,6,2,352,True,29.99,B,False,true,51.38,124.25,44.99,0.0,7.76,-1.385,-0.3278,6.99,2.67,0.0,1.3665,5.565943494,1.33,27,0.0,0,0,0,False
1032719,52,,,yes,False,6,1,672,True,0.0,B,False,true,30.0,155.75,30.0,0.0,0.0,0.785,0.0,21.68,4.67,4.0,4.236540159,-1.645428687,1.67,23,0.33,0,0,0,False
1052120,42,,town,yes,True,6,1,482,True,0.0,B,False,true,45.37,196.75,29.99,36.0,0.49,-1.355,-0.3076,53.98,14.67,0.0,0.927570555,14.55184367,10.0,16,0.0,0,0,0,True
1073532,0,,,unknown,False,0,2,108,True,149.99,C,True,false,39.05,330.5,54.99,5.75,0.29,-0.51,-0.7809999999999999,0.0,0.0,0.0,0.0,5.527262081,1.0,12,0.0,0,0,0,True
1038925,0,,,unknown,False,0,1,560,False,0.0,B,True,false,38.66,177.5,34.48,7.5,0.2,0.85,-0.0638,32.39,8.0,7.33,1.976896552,7.506887647,3.33,18,3.0,0,0,0,True
1014234,32,,suburban,unknown,False,0,3,371,True,149.99,C,True,false,50.89,488.5,29.99,68.75,0.0,-3.61,-0.418,150.59,14.33,8.0,1.29245283,-1.202481296,5.0,25,0.33,0,0,0,True
1095436,0,,,no,False,7,1,185,True,0.0,B,False,false,35.19,535.0,44.99,0.5,0.0,-1.6,-0.004,158.63,59.0,35.33,0.7913669059999999,27.50619133,6.33,7,12.0,0,0,0,False
1098850,34,,,unknown,False,1,7,147,True,79.99,A,True,true,35.15,172.5,30.0,0.5,0.0,-0.39,-0.055,57.55,2.0,2.67,1.824736842,-2.748857749,0.33,33,0.0,0,0,0,False
1043017,42,professional,,no,False,6,2,151,True,149.99,E,False,true,75.31,626.5,59.99,57.5,3.62,0.07,-0.1338,216.41,32.67,0.67,3.09175,-1.6547972709999998,4.33,15,1.0,0,0,0,False
1074450,0,,suburban,unknown,False,0,2,27,True,129.99,C,True,false,67.73,1201.5,39.91,0.0,0.0,-2.71,-0.7548,0.0,0.0,0.0,0.0,-14.92407098,0.0,14,0.0,0,0,2,False
1049551,70,professional,suburban,yes,False,4,1,503,True,0.0,C,False,false,51.67,331.25,29.99,42.25,0.0,1.895,0.7866,36.3,3.67,0.67,3.469545455,1.072297008,3.67,17,4.33,0,0,0,False
1085651,0,,town,unknown,False,5,1,359,True,0.0,B,False,true,34.99,147.5,44.99,0.0,0.0,-0.85,0.0,28.86,3.0,0.0,4.353319058,-10.14309987,0.67,12,0.0,0,0,0,False
1082171,0,,t,unknown,False,0,1,311,True,0.0,B,True,f,35.98,705.25,44.99,0.0,0.0,2.695,-0.0198,239.93,41.33,4.33,0.52173913,7.572525495,7.0,11,0.0,0,0,0,True
1074384,0,,,unknown,False,0,1,402,True,0.0,B,True,false,41.59,519.5,44.99,0.25,6.5,-5.07,0.071,158.55,23.67,0.0,0.596299256,-18.22538889,8.67,14,1.67,0,0,0,True
1003647,40,,suburban,unknown,False,8,1,1071,True,0.0,A,False,true,17.15,71.25,16.99,0.0,0.0,0.395,-0.0032,0.58,0.0,0.0,1.688555347,-0.274223518,1.33,35,0.0,0,0,0,False
1024031,62,,town,no,False,7,2,285,True,79.99,B,True,false,112.88,898.25,85.0,83.25,0.42,1.055,0.0508,216.11,44.0,7.0,2.57850908,-7.705779746,12.0,21,0.0,0,0,0,True
1069344,0,,,unknown,False,0,1,324,True,0.0,E,True,false,6.89,141.0,2.82,20.25,0.0,0.04,-0.5438,19.32,1.33,0.0,5.3325,9.642679986000001,0.67,11,2.33,0,0,0,False
1039681,34,student,suburban,no,False,2,1,489,True,0.0,A,False,true,30.26,212.0,39.99,0.0,0.0,-4.24,-0.0054,69.44,6.67,9.33,1.064516129,4.292725391,2.0,16,2.67,0,0,0,True
1094727,34,,rural,yes,True,3,1,201,True,0.0,D,False,false,59.89,356.5,33.74,56.0,0.0,-3.09,0.002,96.35,22.67,6.33,2.25930199,-19.83128795,12.33,7,3.33,0,0,0,True
1019153,20,,,no,False,5,1,688,True,0.0,C,False,true,59.23,548.5,39.99,51.25,0.0,1.11,-0.2278,203.26,29.33,18.33,2.159166906,-7.574215197999999,7.67,23,0.67,0,0,0,True
1052207,0,,,unknown,False,0,2,16,True,149.99,D,True,false,54.29,233.5,35.07,52.0,0.0,1.41,0.6116,66.76,22.67,2.0,1.638365784,5.0808933430000005,1.0,12,9.67,0,0,0,False
1038380,24,clerical,,no,False,6,3,109,True,199.99,B,False,true,91.77,552.25,35.07,160.0,0.93,4.795,1.2274,168.22,50.67,41.67,1.315501312,-7.116399232000001,6.33,17,2.33,0,0,0,False
1026640,48,professional,,yes,True,9,1,596,True,0.0,B,False,true,31.97,46.75,32.49,0.0,0.0,-0.035,-0.0542,0.73,2.33,0.0,0.800720288,-4.393060023,1.67,20,0.0,0,0,0,True
1054730,34,,town,yes,False,3,1,521,True,0.0,F,True,true,10.0,38.75,10.0,0.0,0.0,-0.095,0.0,9.16,4.0,2.67,0.7777777779999999,-0.244615943,1.0,18,0.0,0,0,1,False
